title|author|issue|DE-640|signature
Spannendes Wissen über den menschlichen Körper|Parker, Steve|0|[]|ED 5430 P243 S7
Tamburin|0|2. Aufl., [Nachdr.].|[]|MA 19/70
Im Zirkus|Delafosse, Claude|0|[]|0
Monkey puzzle|Donaldson, Julia|1. publ., [reprint]|[]|HG 831 D676 M7
Paul Klee|Giedion-Welcker, Carola|19. Aufl.|[]|LI 46555 G454 (19)
Aspects of Britain and the USA|Garwood, Christopher|9. impr.|[]|HD 300 G244 (9)
Kinder- und Jugendtheater in Berlin|Schneider, Wolfgang|1. Aufl.|[]|AP 69250 S359 B5
Ob du mich hörst?|Miller, Gabriele|0|[]|BM 1740 M648
Learner autonomy|Scharle, Ágota|1. publ.|[]|Psy G 400: 54
Körper|Parker, Steve|0|[]|0
Where the wild things are|Sendak, Maurice|0|[]|ED 5540 S474 W6
Meine kleine Kinderbibel|Alexander, Pat|9. Aufl.|[]|BU 4050 A377 (9)
Magazin|0|1. Aufl.|[]|GB 3000 II M685 L -7
Magazin|0|1. Aufl.|[]|GB 3000 II M685 L -8
Magazin|0|1. Aufl., [Nachdr.].|[]|GB 3000 II M685 A -6
Magazin|0|1. Aufl., - 2000.|[]|GB 3000 II M685 A -7
Guess how much I love you|McBratney, Sam|Repr.|[]|HG 831 M478
Countdown to midnight|Laidlaw, Caroline|1. publ., [repr.]|[]|HD 240 L185
Adaptives Intelligenz-Diagnostikum 2|Kubinger, Klaus D.|0|[]|Psy T 100: 1
Left back|Ravitch, Diane|0|[]|DK 1022 R256
Konzentrations-Trainingsprogramm|Hippenstiel, Christa-Maria|3. Aufl.|[]|Psy T 210: 6,3-4
Zusammenleben, Zusammenarbeiten|0|0|[]|ZE 70000 Z96 -9
Tamburin|0|2. Aufl., 1. Dr.|[]|MA 19/69
Rückentraining mit dem Thera-Band|Kempf, Hans-Dieter|Orig.-Ausg.|[]|Spo A 820: 148
Grundkurs Nähen|Tengler-Stadelmaier, Heidemarie|0|[]|ZS 6700 T292
Der ethnisierte Raum|Pilgrim, Christoph|0|[]|NB 9500 P638
Wollen wir Mathe spielen?|Dahl, Kristin|0|[]|Math A 300: 85
Diagnostischer Rechtschreibtest für 3. Klassen|Müller, Rudolf|4., neu normierte Aufl.|[]|GB 2950 M947 -3(4)
Technikbewertung|0|[Ausg.] September 2000|[]|ZG 9165 T255
Die Sprachfehler des Kindes|Führing, Maximilian|11. Aufl. / Neubearb. von Karl Rieder|[]|Psy K 310: 32
Research methods in education|Cohen, Louis|5. ed.|[]|Paed A 200: 55
Hauptsache Musik|0|1. Aufl., 1. [Dr.]|[]|LR 56944 P977 -5/6
Gemäldegalerie Berlin|Vossen, Cornelia|0|[]|ED 5430 V969
Writing|White, Ron|0|[]|HD 226 W587 L
Ich hätte nein sagen können|Thor, Annika|0|[]|MA 16/23,2
Wo Kinder rechnen lernen|Wunderlich, Gabriele|0|[]|0
Kompass|0|0|[]|GB 3000 II K81 -6
Menschlicher Körper|Parker, Steve|0|[]|ED 5430 P243 M5
Fitness statt Diät|Burger, Doris|0|[]|Spo A 980: 40
Einsicht ins Gehirn|Calvin, William H.|Ungekürzte Ausg.|[]|Psy D 30: 69
Toben, raufen, Kräfte messen|Huber, Barbara|2. Aufl., 5. - 8. Tsd|[]|Psy G 430: 132
Mini-Basketball|Holst, Andreas|0|[]|Spo C 220: 47 a
Mode|Tucker, Andrew|0|[]|LC 12000 T891
HAKA-Schnittkonstruktionen nach M. Müller & Sohn|0|3. Aufl.|[]|ZS 6600 H155 (3)
Ohrfeige für die Seele|Wardetzki, Bärbel|3. Aufl.|[]|Psy B 60: 71
Berufsbildung zwischen innovativer Programmatik und offener Umsetzung|Schreiber, Gudrun|0|[]|Paed O 150: 132
Schule und Leistung|0|0|[]|Psy G 400: 51
Get dressed Robbie|Morton, Lone|1. Aufl.|[]|HD 176 M889
What's for supper?|Risk, Mary|1. Aufl.|[]|HD 176 R595 W5
I want my banana!|Risk, Mary|1. Aufl.|[]|HD 176 R595 W2
I'm too big|Morton, Lone|1. Aufl.|[]|HD 176 M889 I3
Happy birthday!|Risk, Mary|1. Aufl.|[]|HD 176 R595
Zwischen Vergangenheit und Zukunft leben|Körner, Ines|1. Aufl., 1. Dr.|[]|NB 8500 K78
Enfances plurilingues|Dalgalian, Gilbert|0|[]|ER 930 D142
Histoire géographie|0|0|[]|ID 1597 C157 -2
Les IUFM et la formation des enseignants aujourd'hui|Robert, André D.|1. éd.|[]|DN 7005 R639
A special interest in computers|Brett, Paul|0|[]|HD 180 B845
Wie war das eigentlich?|Grün, Max von der|Ungekürzte Ausg., 4. Aufl.|[]|GN 5134 G886 W6 (4)
Verstehen und Gestalten|0|2. Aufl., [Nachdr.].|[]|GB 2980 II M468 -6(2)
Zahlenreise|0|0|[]|0
Mathematikus|0|0|[]|Math O 200: 66 ,2
Wechselspiel Junior|Dreke, Michael|0|[]|GB 3051 D771
Förderung selbständigen Lernens in der gymnasialen Oberstufe|Huber, Ludwig|1. Aufl.|[]|Paed L 150: 53
Verstehen und Gestalten|0|2. Aufl., [Nachdr.].|[]|GB 2980 II M468 -5(2)
Das Web-Adressbuch für Deutschland|0|4. aktual. u. erw. Aufl.|[]|0
Verstehen und Gestalten|0|1., Aufl., [Nachdr.].|[]|GB 2980 II M468 -10
Umwelttechnik für Schule und Beruf|Dietrich, Thomas|2. Aufl., 1. Dr.|[]|AR 14200 D566 (2)
Textnah|0|1. Aufl., [Nachdr.].|[]|GB 2980 II N153 -8
Kreativ schreiben|Gesing, Fritz|4. Aufl.|[]|AK 39580 G389 (4)
Shakespeare's language|Gibson, Rex|4. print.|[]|HI 3381 G449
Computergestütztes Lernen im Wirtschaftslehreunterricht der Sekundarstufe 1|Geisenberger, Siegfried|0|[]|QB 336 G313
Goodnight everyone|Morton, Lone|1. Aufl.|[]|HD 176 M889 G6
Berufsbildung zwischen innovativer Programmatik und offener Umsetzung|Brauweiler, Fred|0|[]|Spo B 380: 9
The cross-national river network project|Bosler, Ulrich|0|[]|Bio F 630: 401
hrsg. von Klaus Doderer..|Doderer, Klaus|0|[]|GM 3998 E68 -1999
Grundlagen Deutsch|Horch-Enzian, Ulrich|0|[]|GB 2982 J22 -5
Brandts Apfellust|Brandt, Eckart|0|[]|ZE 10500 B821
Mowgli learns to swim|0|0|[]|HG 831 H681
Harry Potter|Rowling, J. K.|[Repr.]|[]|HN 7623 P959
Europäisches Portfolio der Sprachen|0|0|[]|ES 847 E89
Science to 14|Pople, Stephen|2. ed.|[]|HD 245 P828 (2)
Spotlight on mixed exercises|Newbold, David|0|[]|HD 220 S765 L (N)
"""Am Anfang war Berührung"""|Bruns, Heilke|0|[]|AP 83000 B899
Magazin|0|1. Aufl., [Nachdr.].|[]|GB 3000 II M685 -5
English H - Highlight|0|0|[]|Fre O 130: 1 CD,6
Die diagnostischen Bilderlisten|Dummer-Smoch, Lisa|2. Aufl.|[]|Psy T 330: 1
Grundlagen, Stile, Gestalten der deutschen Literatur|Hoffmann, Friedrich G.|Neue Ausg., 1. Aufl., 3. Dr.|[]|GE 4011 H711
Wortstark|0|[Nachdr.] - 2000.|[]|GB 2980 II W935 -9
Spurensuche in der Welt der Technik|Gießler, Christof|1. Aufl.|[]|ED 5430 G455
Handbuch Bewerbung|Kratz, Hans-Jürgen|6., neu bearb. Aufl.|[]|QB 200 K89 (6)
Pianostyles und leichte Klaviersätze|Kemmelmeyer, Karl-Jürgen|1. Aufl., [Nachdr.]|[]|LR 56980 P581
333 Lieder zum Singen, Spielen und Tanzen|Banholzer, Hans-Peter|Ausg. Süd, Neubearb., 1. Aufl., Nachdr.|[]|LS 52070 B216 A1
Kinder- und Jugendpsychiatrie und -psychotherapie systematisch|Knölker, Ulrich|2. Aufl.|[]|Psy K 300: 67
Betreuungshilfe für Kinder und Familien in Notsituationen|Scharl, Bernhard|0|[]|Paed U 190: 61
Arbeitsplatznahe Rehabilitation Behinderter|Bahlke, Susanne|0|[]|Paed U 680: 46
Problemorientierte Einführung in die Volkswirtschaftslehre|0|0|[]|QC 072 L948
Sozialpsychiatrie als Chance|Welsch, Anke|0|[]|Psy K 40: 36
The complete stories|Walker, Alice|Women's Press classic ed.|[]|HU 9080 C737
Mit dem Körper sprechen|Mühlisch, Sabine|1. Aufl., 2. Nachdr.|[]|Psy D 40: 50
Qualitätssicherung in der betrieblichen Weiterbildung|Hofmann, Ekkehard|0|[]|Paed O 600: 162
Die Top Ten der schönsten mathematischen Sätze|Basieux, Pierre|Orig.-Ausg.|[]|Math A 400: 31
Prävention von Konflikteskalation in der Praxis|Ruof, Volker|0|[]|MK 3500 R944
Taschenlexikon Päpste|Barth, Reinhard|Orig.-Ausg|[]|Theo G 740: 29
Tennessee Williams|Bloom, Harold|1. print.|[]|HU 9485 B655
Betreuung|Freese, Enne|2. Aufl.|[]|MP 7000 F857 (2)
The egg, and other stories|Anderson, Sherwood|0|[]|HU 3043 E29
Baseball erfolgreich spielen|Wolff, Rick|0|[]|Spo C 300: 49
Student's outline of literature in English|Zimmer, Robert|1. Aufl|[]|HD 214 Z72
"Vorträge und Aufzeichnungen zum ""Heilpädagogischen Kurs"""|König, Karl|1. Aufl.|[]|Paed B 160: 134
L' Alsace|Vogler, Bernard|0|[]|ID 1160 V883
LePen, Mégret et les Juifs|Guland, Olivier|0|[]|MG 34335 G971
Pädagogische Überlegungen zum Technischen Zeichnen im Technikunterricht der allgemeinbildenden Schulen|Marx, Andreas|0|[]|Diss 2555
Augusto Boal in Europa|Nee, Birgit|0|[]|Paed E 950: 65 ,5
Mobile - lesen und schreiben|0|1. Aufl.|[]|GB 3000 I M687 L
Der Mozart in uns|Green, Barry|3. Aufl.|[]|LR 56650 G795 (3)
Schwierigkeiten beim Erwerb mathematischer Konzepte im Anfangsunterricht|Gerster, Hans-Dieter|Überarbeitung|[]|Math N 280: 40
The German-American experience|Tolzmann, Don Heinrich|2. print.|[]|NR 9750 T654
Among the hidden|Haddix, Margaret Peterson|0|[]|HU 9800 H126
The complete short stories of H. G. Wells|Wells, H. G.|0|[]|HM 4751 C737
Teaching problem solving|Charles, Randall I.|15. [print.]|[]|Math N 950: 24
Schulkultur als Leitbild pädagogischer Reformen|Droll, Hansjörg|0|[]|Dipl 1409
"Die ""Lernwerkstatt 50plus"|Baur, Kathrin|0|[]|Dipl 1422
Die pädagogischen Implikationen der Ausbildereignungsprüfung unter dem Gesichtspunkt der Subjektiven Didaktik|Michael, Ariane|0|[]|Dipl 1423
Psychodrama für Führungskräfte|Braschoß, Dorothea|0|[]|Dipl 1429
DaF-Kurs kommunikativ und interkulturell|Holderried, Harry|0|[]|Dipl 1430
Geschwister Behinderter|Wiedmaier, Petra Christine|0|[]|Dipl 1431
Wahrnehmung und Lernprozesse bei Erwachsenen|Behringer, Rolf|0|[]|Dipl 1433
Abwarten gilt nicht mehr|Breuer, Markus|0|[]|Dipl 1398
Der Konflikt mit der Lebenwirklichkeit macht den Menschen krank|Köhl, Elke|0|[]|Dipl 1400
Convenience Food und Technik im privaten Haushalt|Schlich, Elmar|0|[]|ZE 74000 S344 C7
Steven Spielberg: Schindler's List|Schneider, Werner|0|[]|HD 172 S359
Bewegungsförderung im Kindergarten|Zimmer, Renate|Stand: Mai 2000|[]|Spo B 300: 76
Übersetzungen Deutsch-Englisch|0|2. Aufl.|[]|HD 228 R233 -6(2)
Mathe-Tuning|Klotz, Karlheinz|0|[]|Math O 700: 104 ,6 a
Acrylmalerei|Hoppe, Thomas|0|[]|LH 70270 H798
Fara und Fu|0|Dr. A, [Nachdr.] - 2000.|[]|GB 3000 I F219 Z2
Worte der Seele|Jung, C. G.|0|[]|Psy N 140: 31
British cultural identities|Storry, Mike|Reprint|[]|NK 5060 S886 (N)
Tischtennis|Adomeit, Martin|0|[]|Spo C 280: 28 a
The story of London|Maynard, Christopher|0|[]|HD 305 M471
Sprachenlernen und Spracheinstellungen von Erwachsenen|Pfeil, Andrea|0|[]|Dipl 1403
Musiktherapeutische Ansätze in der Erwachsenenbildung mit Senioren|Booth, Judith|0|[]|Dipl 1404
Weiterbildung für die Weiterbildung|Lay-Reineck, Barbara|0|[]|Dipl 1407
Astronomie|Lippincott, Kristen|0|[]|ED 5430 L765
Alkoholabhängigkeit und ihre Überwindung|Aßfalg, Reinhold|0|[]|Psy K 210: 48
Friedrich Nietzsche|Althaus, Horst|0|[]|Phil K 480: 46
Erziehungssituationen und Erziehungsprozesse|Bubolz, Georg|1. Aufl., 1. Dr.|[]|Paed B 480: 8
Kinderarbeit - Kindergesundheit|Fernández-Künsting, Yasmine|0|[]|Soz F 400: 376
Magritta|Dempf, Peter|0|[]|GN 9999 D389
Le raï|Daoudi, Bouziane|0|[]|LS 46195 D211 R1
Und plötzlich sind sie flügge|Bovey, Shelley|0|[]|Psy E 300: 105
Bernhard im Freiburger Bächle|Pigorsch, Olaf|6. Aufl.|[]|ED 5540 P633 (6)
So kann mein Kind sich besser konzentrieren|Henn, Ursula|0|[]|Psy G 300: 148 a
Computer-Schulungsmaßnahmen im Umbruch|Schulz, Andreas F.|0|[]|Dipl 1426
Didaktisches Konzept zur Entwicklung von Medienkompetenz|Werberger, Manon|0|[]|Dipl 1428
"""Öffne dem Notleidenden die Hand ..."""|Schupp, Brigitte|0|[]|Dipl 1419
La France du XIXe siècle|Démier, Francis|0|[]|NP 5620 D999
"Makarenkos ""Pädagogisches Poem"""|Schumacher, Isabel|0|[]|Dipl 1420
Alphabetisierung ausländischer Frauen|Büch, Annekatrin|0|[]|Dipl 1425
Zum Bedarf an außerfamiliärer Betreuung für Grundschulkinder|Marstaller, Steffen|0|[]|Dipl 1427,1-2
Jugend, Sinn und Suizid|Schmid, Jens|0|[]|Dipl 1399
Die Bedeutung der Sinnfrage für drogenabhängige Menschen und deren Therapie|Keller, Dorothée|0|[]|Dipl 1401
Zur Situation von ausländischen Flüchtlingen unter besonderer Berücksichtigung psychischer Traumatisierung|Bochtler, Anja|0|[]|Dipl 1405
Soziale Ungleichheit und Bildung|Turner, Saskia|0|[]|Dipl 1406,1-2
Anschauungsmaterial im Arithmetikunterricht des 1. Schuljahres|Stuber, Elvira|0|[]|MB 08/91
Alle Sinne sind schon wach|Wilmes-Mielenhausen, Brigitte|0|[]|Paed G 100: 38
Katharina von Bora, die Lutherin|Meier, Mirjam|0|[]|MB 08/92
Literatur und ihre Umsetzung mit bildnerischen Mitteln in der Kunst|Yahja, Helga|0|[]|MB 08/90
25 Jahre Erziehungswissenschaftlich-Fachdidaktisches Kolloquium|Denk, Rudolf|0|[]|MA 15/94
Terra Erdkunde S II - Räume und Strukturen|0|1. Aufl. [Nachdr.]|[]|RB 10063 II T323
Classroom English|Gardner, Bryan|1. publ.|[]|HD 203 G226
Tai Chi Chuan als eine ganzheitliche Methode des körperorientierten Lernens|Huang, Tsui-Chuan|0|[]|Dipl 1393
Wurzeln der Zukunft|Isert, Bernd|0|[]|Psy K 50: 83
Time-lining|Bodenhamer, Bob G.|0|[]|Psy L 280: 145
Erlebbare Abenteuerwelten hinter dem Horizont|Hamann, Maren|0|[]|Dipl 1392
Wörter - Bilder - Situationen|Lohfert, Walter|[Nachdr.]|[]|GB 3048 L833
Vierzig Jahre Weltkriegsforschung|Klein, Fritz|1. Aufl.|[]|NB 5600 K64
Der Lernprozeß 'Christen - Muslime' im interreligiösen Dialog|Schwerthöffer, Bettina|0|[]|MB 08/82
A braid of lives|Philip, Neil|0|[]|LB 48600 P549
Blackbox|Stuckrad-Barre, Benjamin von|Orig.-Ausg., 1. Aufl.|[]|GO 67836 B628
Berufliche und familiäre Zielstrukturen|Wiese, Bettina|0|[]|Psy K 50: 85
Himmel in Stein - das Freiburger Münster|Kunze, Konrad|11. Aufl.|[]|NZ 75836 K96 (11)
Wirtschaft, Politik und Globalisierung|Podolsky, Harald|1. Aufl.|[]|QB 333 II P742
Toward a feminist developmental psychology|Miller, Patricia H.|0|[]|Psy C 10: 125
Agathe|Teulade, Pascal|0|[]|ED 5540 T351
Ich war einmal ein Baum|Corentin, Philippe|0|[]|ED 5540 C797
Die Amsel heisst Selma|Spinner, Esther|0|[]|ED 5540 S757
Hat ein Känguru eine Mutter, so wie du?|Carle, Eric|0|[]|ED 5540 C278
Mobile - lesen und schreiben|0|1. Aufl.|[]|GB 3000 I M687 -1
Marketing für politische Bildung|Becker, Helle|0|[]|MB 2588 B395
Fasting, feasting|Desai, Anita|0|[]|HQ 6300 F251
The international handbook on school effectiveness research|Teddlie, Charles|0|[]|Paed L 100: 220
Nähen im Landhausstil|Löhnert, Monika|0|[]|ZS 6700 L825
Berlie Doherty - Dear nobody|Hesse, Mechthild|1. Aufl.|[]|HD 240 D655 L
Rechnen mit Spaß - Rätsel und Knobeleien|0|1. Aufl.|[]|0
Language - mobility - identity|Bron, Agnieszka|0|[]|Paed P 100: 60
Kannst du mit dem Herzen sehen?|Childre, Doc Lew|0|[]|Paed K 70: 16
The works|Cookson, Paul|1. publ|[]|HG 830 C773 W9
Psychische und körperliche Belastung bei Lehrkräften|Bickhoff, Maximilian|0|[]|Psy G 570: 48
Zwischen Dyade und Triade|Metzger, Hans-Geert|0|[]|Psy E 300: 109
Wurzeln und Flügel|Gruebner, Birgit|0|[]|MA 22/53
Demokratie in Deutschland|Detjen, Joachim|[Sekundarstufe II], Dr. A 1|[]|MB 2568 D481
50 bildnerische Techniken|Krempien, Christiane|3., neu ausgestattete Aufl., (26. - 30. Tsd.)|[]|LH 61290 K92 (3)
Mit Phantasie und Spaß|Vargas, Laura|4. Aufl.|[]|MB 2568 V297
Komm - wir bauen einen Turm|Schäfer, Ruth|0|[]|Paed T 850: 28
1, 2, 3, wo ist der Papagei?|Blake, Quentin|0|[]|ED 5540 B636
Das weite Land|Hagen, Oddmund|0|[]|ED 5540 H143
Gelb und Rosa|Steig, William|0|[]|ED 5540 S818 G3
Snap!|0|1. Aufl.|[]|MB 16/254
Fallstudienarbeit in der ökonomischen Bildung|Weitz, Bernd O.|0|[]|QB 300 W436
Der Begriff Verwahrlosung in der Erziehungswissenschaft|Vent, Helmut|0|[]|Diss 2570
Ein Brüderchen für Lili|Gündisch, Karin|0|[]|ED 5540 G926
Wildbiologische Wahrheiten|Riemer, Matthias|1. Aufl.|[]|Bio D 700: 10
Histoire constitutionnelle de la France depuis 1789|Guillenchmidt, Michel|0|[]|MG 34030 G958
Übungen zur Transaktionsanalyse|Rüttinger, Rolf|3. Aufl.|[]|Psy L 280: 72 c
Spécial café-théâtre|Blanchard, Catherine|0|[]|IH 91900 B639 -2
Drei für uns - ein Grund zum Feiern|Beck, Annegret|0|[]|BU 4150 B393
Das ist nicht Amerika!|Vidal, Gore|1. Aufl.|[]|MS 1235 V648
Jean Piaget 1968 - 1979|Ducret, Jean-Jacques|0|[]|Psy C 30: 76
Der Orden unter dem Totenkopf|Höhne, Heinz|0|[]|NQ 2140 H693
In der Falle des Kurzzeitdenkens|Eibl-Eibesfeldt, Irenäus|Durchges. Taschenbuchausg.|[]|Psy B 100: 44
Étude sur Zola et le roman|Adam-Maillet, Maryse|0|[]|IG 7655 A198
Talk for two|Billet, C. Douglas|0|[]|0
Étude sur le roman naturaliste|Benet, Robert|0|[]|IG 4580 B465
Étude sur Marivaux, Le jeu de l'amour et du hasard|Perchellet, Jean-Pierre|0|[]|IG 2405 P428
Étude sur Tahar Ben Jalloun, L'enfant de sable, La nuit sacrée|Kohn-Pireaux, Laurence|0|[]|IH 16281 K79
Étude sur Beaumarchais, Le barbier de Seville|Borgal, Clément|0|[]|IG 2188 B732
Erprobtes aus der Medienküche|0|2. Aufl.|[]|HD 174 E58
Learning English - Red line new|Ashford, Stephanie|1. Aufl, 1. [Dr.]|[]|MA 16/267
Französische Grammatik|Menath, Dieter|Lizenz[ausg.]|[]|ID 1572 M535
Übergang von der beruflichen Erstausbildung in dauerhafte Beschäftigung|0|0|[]|Paed O 80: 62
"Afrikanische Rhythmen und Lieder - ein Bildungsangebot für ""Senioren""?"|Donaubauer, Renate|0|[]|Dipl 1424
Professionelle Vermittlung von Internetkompetenz als Zukunftsaufgabe der Medienpädagogik|Merbach, Peter|0|[]|Dipl 1408
Kinderfernsehsendungen im Unterrichtsalltag der Grundschule|Höschele-Fischer, Annette|0|[]|Dipl 1396
Betreuung, Anwerbung und Pflege von Kunden|Osswald, Klaus-Dieter|0|[]|Dipl 1415
Kooperation Hochschule und Wirtschaft unter der besonderen Berücksichtigung der Rekrutierung von Führungsnachwuchs|Übele, Silke|0|[]|Dipl 1402
Organisationseffektivität und Mitarbeiterzufriedenheit|Faller, Carolin|0|[]|Dipl 1421
Zum Prozeß des Älterwerdens|Fleischauer, Andrea|0|[]|Dipl 1432
Research on effective models for teacher education|MacIntyre, D. John|0|[]|Paed S 600: 10
Voneinander lernen|Bürli, Alois|0|[]|Paed T 20: 71
Die Kunst des Erziehens aus dem Erfassen der Menschenwesenheit|Steiner, Rudolf|Ungek. Ausg. nach d. gleichnamigen Bd d. Rudolf Steiner Gesamtausg. 5. Aufl. Dornach 1989|[]|Paed B 160: 133
Herausforderung Qualität|Küchler, Felicitas von|0|[]|Paed O 450: 105
Maupassant, le clandestin|Frébourg, Olivier|0|[]|IG 6905 F948
Étude sur Patrick Modiano, La ronde de nuit|Cima, Denis|0|[]|IH 65161 C573
L' opéra grammatical suivi de Le juste mot|Vivet-Rémy, Anne-Catherine|0|[]|ID 1536 V857
L'aventure du bilinguisme|Kroh, Aleksandra|0|[]|ER 930 K93
Vulkane|Edmaier, Bernhard|2., durchges. Aufl., Sonderausg.|[]|RB 10121 E24 (S2)
States and nationalism in Europe since 1945|Anderson, Malcolm|0|[]|NQ 5870 A548
Zwischen Pathos und Ernüchterung|Reichenbach, Roland|0|[]|MB 2592 R351
Naturbildung und Naturakzeptanz|Trommer, Gerhard|0|[]|Bio F 630: 385
Lernen und Entwicklung|Bubolz, Georg|1. Aufl., 1. Dr.|[]|Psy B 200: 62
Mentale Repräsentation von Vertrauen|Stumpf, Luitgard|0|[]|Psy C 120: 150
Das grosse Buch vom Fahrrad|Joyce, Dan|1. Aufl.|[]|Spo C 900: 107
Vom ökologischen Lernen zur Bildung für eine nachhaltige Entwicklung|Becker, Gerhard|0|[]|Bio F 630: 380
Zukunftsfähigkeit durch Weiterbildung in Europa|Druckenmüller, Liana|0|[]|Paed P 100: 61
Empowerment evaluation|Fetterman, David M.|[Nachdr.]|[]|MR 2900 F421
Um Gottes Willen|Vellguth, Klaus|0|[]|BU 6400 V439
Pedro and me|Winick, Judd|1st ed|[]|ED 4120 W772
I love Geschichte|Jackwerth, Christa|4. Aufl.|[]|0
EUROPASS-Berufsbildung|Döbrich, Peter|0|[]|Paed E 100: 135
Unterrichtsmaterialien zum TESLA-Projekt|Schwarze, Heiner|0|[]|Phy D 500: 36 ,1
Übung macht den Meister|0|1. Aufl., [Nachdr.].|[]|MB 07/51
Guatemala - interkulturelle Bildung in einer ethnisch gespaltenen Gesellschaft|Heckt, Meike|0|[]|Paed E 700: 16
Die schaurige Geschichte von Violet, Sunny und Klaus|Snicket, Lemony|0|[]|HU 9800 S672 S3 -1
Heute morgen|Goetz, Rainald|4. Aufl.|[]|GN 4946 H595 -1(4)
The retreat of the state|Strange, Susan|Repr.|[]|QG 000 S897
Second and foreign language learning through classroom interaction|Hall, Joan Kelly|0|[]|ER 925 H177
Piéces en un acte|Guitry, Sacha|0|[]|IH 48880 P695
Lapin lapin|Serreau, Coline|0|[]|IH 91900 S488
Front de libération nationale de la Corse|Santini, Jean-Pierre|0|[]|ID 1160 S235
Professeur des écoles|Morandi, Franc|2. éd. actual.|[]|DN 1005 M829 -1(2)
Professeur des écoles|Morandi, Franc|2. éd. actualisée.|[]|DN 1005 M829 -2(2)
Marivaux, L'île des esclaves|Cichostepski, Cinthia|0|[]|IG 2405 C568
Aux étudiants, aux enseignants|James, William|0|[]|DN 1005 J29
Comptines et petits poèmes avec les 4 - 5 ans|Dufayet, Pierre|0|[]|ID 1594 D854
Negative Jugendkarrieren und pädagogische Interventionen|Silber, Ingrid|0|[]|Paed U 660: 35
Französische Grammatik|Menath, Dieter|1. Aufl|[]|ID 1572 M535
Everyone can write|Elbow, Peter|0|[]|HD 206 E37 E9
Ein Jahrtausend Partnerschaft und Konflikt|0|1. Aufl.|[]|NB 8500 E35 -2
Fundraising für Freizeitheime|Pisarczyk, Siegmund|0|[]|Paed U 900: 44
Sortie de théâtre|Grumberg, Jean-Claude|0|[]|IH 48040 S714
Snap!|0|1. Aufl.|[]|MB 16/266
Imperialismus heute|Cervantes Martínez, Rafael|0|[]|MS 4745 C419
Vulkane|Van Rose, Susanna|4. Aufl.|[]|ED 5430 V217 (4)
James!|Decrème, Jean-Philippe|0|[]|IH 91900 D298
Femmes au travail|Pigalle, Céline|0|[]|MS 3050 P628
Snap!|0|0|[]|MB 16/260
Was am Ende bleibt|Fox, Paula|2. Aufl.|[]|HU 9800 F793 (2)
La princesse aux toilettes|Porte, Régis|0|[]|IH 91900 P843
Les Présidents de la République Française|Baumont, Stéphane|0|[]|ID 1230 B348
Questionner le racisme|Schnapper, Dominique|0|[]|MS 3530 S357
Les banlieues en France|Boyer, Jean-Claude|0|[]|MS 1208 B791
Nous, juifs de France|Guland, Olivier|0|[]|MS 3400 G971
D'où ça vient?|Brunet, Sylvie H.|0|[]|ID 7000 B895
Vichy|Azéma, Jean-Pierre|0|[]|NQ 2830 A999
Dictionnaire de la science politique et des institutions politiques|Hermet, Guy|4. éd.|[]|ID 6880 H553 (4)
Activités de lecture à partir de la littérature de jeunesse|Poslaniec, Christian|0|[]|ID 1562 P855
Mémoires d'immigrés|Benguigui, Yamina|0|[]|LB 48185 B466
Les enfants du XXe siècle|Cauquetoux, Anne|0|[]|NW 8150 C373
Stürme, Fluten & Lawinen|Challoner, Jack|1. Aufl.|[]|ED 5430 C437
Key skills: teaching and learning for transfer|Shepherd, Ifan|0|[]|MA 21/12
Improving students' communication skills|Burkill, Sue|0|[]|MA 20/104
Improving students' numeracy skills|Agnew, Clive|0|[]|MA 20/106
Improving students' team and personal skills|Bradford, Michael|0|[]|MA 20/102
Improving students' problem-solving and thinking skills|Gardiner, Vince|0|[]|MA 20/103
Improving students' skills through work-based learning|Chalkley, Brian|0|[]|MA 20/105
Geography  university|Clark, Gordon L.|0|[]|MA 20/101
Internet - Rundfunk|Meißner, Klaus|0|[]|Komm G 800: 67
QED|Feynman, Richard P.|Ungek. Taschenbuchausg., 5. Aufl.|[]|Phy B 700: 21 a
Das Zauberalphabet|0|1. Aufl., [Nachdr.] - 2000.|[]|GB 3000 I Z39 A
Geschichte erforscht und vermittelt|Guiton, Raymond J.|0|[]|NB 8100 H891 G9
British humour|Ringeisen, Peter|1. Aufl., [Nachdr.]|[]|HD 240 R581
Zola, L'assommoir|Damour, Jean-Pierre|0|[]|IG 7655 D164
Dieu est-il encore français?|Harpprecht, Klaus|0|[]|ID 1175 H295 D5
Abi-Training Mathematik|Scheid, Harald|5. Aufl.|[]|Math O 800: 43
Die Rehabilitationspädagogik in der DDR|Hübner, Ricarda|0|[]|Paed E 500: 66
English Grammar 5/6|Auer, Claudia|0|[]|HD 220 A917 -2
English Grammar 5/6|Auer, Claudia|1. Aufl|[]|HD 220 A917 -3
Witch child|Rees, Celia|0|[]|HN 9990 R328 W8
